Combination,Accuracy,Precision,Recall,F1-score
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Right-4', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.12896751500103457,0.3016759776536313,0.17011251240535688
"('Flex-Right-1', 'Flex-Left-2', 'Flex-Left-4', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.5246566325732425,0.3016759776536313,0.2519031360295278
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.2917976039530754,0.3016759776536313,0.1972220230797976
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Left-5', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.2855202336726881,0.3016759776536313,0.20518977709311606
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.13066970324572597,0.3016759776536313,0.1710777018039588
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-5', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.14326089406740916,0.3016759776536313,0.1778152987259246
"('Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Orientation-Left')",0.3016759776536313,0.10660756526678314,0.3016759776536313,0.15677488383111673
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.10899748859617651,0.3016759776536313,0.15882499934291539
"('Flex-Left-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.1634428973928928,0.3016759776536313,0.18729118534318168
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10595799132361662,0.3016759776536313,0.1568242842521595
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.12440343047736367,0.3016759776536313,0.16745801321356574
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Position-Left')",0.3016759776536313,0.16465289506734224,0.3016759776536313,0.18607106549458285
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.5622084554824197,0.3016759776536313,0.27133098516924126
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left')",0.3016759776536313,0.3133762585613736,0.3016759776536313,0.24369788804429798
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-5', 'Position-Right', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.14203025577248293,0.3016759776536313,0.17718683430869636
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-5', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.17630768663458526,0.3016759776536313,0.19260895116770171
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Orientation-Right')",0.3016759776536313,0.22970923503499313,0.3016759776536313,0.20124041926201708
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Position-Right', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10793094586675493,0.3016759776536313,0.15876487773432554
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.10651722539861526,0.3016759776536313,0.15743430157095753
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10637837505828092,0.3016759776536313,0.157287463613844
"('Flex-Right-1', 'Flex-Left-2', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right')",0.3016759776536313,0.17550687752724686,0.3016759776536313,0.1975542964811953
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right')",0.3016759776536313,0.14079246844609974,0.3016759776536313,0.17795804002283064
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.12735947821414342,0.3016759776536313,0.16918836770191617
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.1103971158873875,0.3016759776536313,0.15900585001975706
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.109852820621812,0.3016759776536313,0.15865081698660058
"('Flex-Right-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.5566218633036488,0.3016759776536313,0.2270785802202814
"('Flex-Right-3', 'Flex-Right-4', 'Flex-Left-5', 'Position-Left', 'Position-Right', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10846899087758999,0.3016759776536313,0.15925173522938887
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Right')",0.3016759776536313,0.12655252601054318,0.3016759776536313,0.16921368275042534
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right')",0.3016759776536313,0.1791697705914211,0.3016759776536313,0.19375801840794518
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left')",0.3016759776536313,0.29510947918543884,0.3016759776536313,0.20857885015589878
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.4001972822980622,0.3016759776536313,0.2198823228522881
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.18448208376329928,0.3016759776536313,0.19484478184011675
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-5', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.5371857541899442,0.3016759776536313,0.2146355951307313
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.4001972822980622,0.3016759776536313,0.2198823228522881
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-4', 'Flex-Right-5', 'Position-Right', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.15151336589345812,0.3016759776536313,0.18187283158403317
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.3640013966480447,0.3016759776536313,0.20215412379543005
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10941924427922559,0.3016759776536313,0.15997670245016243
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Right-5', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.10629370385392,0.3016759776536313,0.15719797554626475
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.10566570285958507,0.3016759776536313,0.15646808687243857
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.1445178611126244,0.3016759776536313,0.18033503243555266
"('Flex-Left-1', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.1546389122726461,0.3016759776536313,0.18334144121524074
"('Flex-Right-1', 'Flex-Left-2', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.24430952821611468,0.3016759776536313,0.22594042071847156
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.2309712285332634,0.3016759776536313,0.22110707950028413
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5', 'Position-Right', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.13945078574012298,0.3016759776536313,0.17702148728234676
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Position-Right')",0.3016759776536313,0.29615632009769194,0.3016759776536313,0.19723518693477107
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.17827893101150327,0.3016759776536313,0.1924534780828612
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Right-5', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.28640899709933587,0.3016759776536313,0.21674399925416485
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Right')",0.3016759776536313,0.3548893028110996,0.3016759776536313,0.23679076277204408
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Position-Left', 'Orientation-Right')",0.3016759776536313,0.29062903523335176,0.3016759776536313,0.24532932781681144
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Position-Right', 'Orientation-Left')",0.3016759776536313,0.1615582062509437,0.3016759776536313,0.18646803227808817
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.10637837505828092,0.3016759776536313,0.157287463613844
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Left')",0.3016759776536313,0.18568068215230815,0.3016759776536313,0.19648978712855172
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-4', 'Flex-Left-5', 'Flex-Right-5', 'Position-Left', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.15798804751769252,0.3016759776536313,0.18950152484279273
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4', 'Position-Left', 'Orientation-Left', 'Orientation-Right')",0.3016759776536313,0.12176139901598801,0.3016759776536313,0.1658769570315194
